name;lat;long;country;population
Arroyo de la Luz;39.4840;-6.5846;Spain;5663
Arroyomolinos;40.2667;-3.9000;Spain;33687
Arta;39.6952;3.3512;Spain;7984
Arteijo;43.3044;-8.5114;Spain;32894
Artes;41.7981;1.9552;Spain;5782
Arucas;28.1184;-15.5232;Spain;38535
Arzua;42.9167;-8.2167;Spain;5964
Aspe;38.3456;-0.7689;Spain;21088
Astigarraga;43.2833;-1.9500;Spain;7185
Astorga;42.4589;-6.0633;Spain;10553
Atarfe;37.2229;-3.6899;Spain;19198
Avila;40.6500;-4.6833;Spain;57949
Aviles;43.5561;-5.9083;Spain;76874
Ayamonte;37.2000;-7.4000;Spain;21510
Ayora;39.0583;-1.0572;Spain;5215
Azcoitia;43.1792;-2.3106;Spain;11657
Aznalcollar;37.5167;-6.2667;Spain;6060
Azpeitia;43.1819;-2.2653;Spain;15191
Azuaga;38.2589;-5.6778;Spain;7702
Azuqueca de Henares;40.5647;-3.2681;Spain;35236
Badajoz;38.8803;-6.9753;Spain;150610
Badalona;41.4333;2.2333;Spain;223006
Baena;37.6167;-4.3167;Spain;18885
Baeza;37.9833;-3.4667;Spain;15762
Bailen;38.0833;-3.7667;Spain;17498
Balaguer;41.7904;0.8056;Spain;17409
Banolas;42.1194;2.7664;Spain;20168
Baranain;42.8000;-1.6667;Spain;19853
Barbadanes;42.3003;-7.9064;Spain;11022
Barbastro;42.0361;0.1264;Spain;17146
Barbate de Franco;36.1833;-5.9167;Spain;22761
Barcelona;41.3825;2.1769;Spain;4735000
Bargas;39.9400;-4.0194;Spain;10611
Bayona;42.1178;-8.8506;Spain;12286
Baza;37.4833;-2.7667;Spain;20281
Beas de Segura;38.2500;-2.8833;Spain;5115
Beasain;43.0458;-2.1894;Spain;13949
Becerril de la Sierra;40.7167;-3.9833;Spain;6108
Begas;41.3319;1.9228;Spain;7356
Bejar;40.3833;-5.7667;Spain;12269
Bellpuig;41.6267;1.0133;Spain;5151
Bembibre;42.6154;-6.4170;Spain;8455
Benacazon;37.3500;-6.1833;Spain;7322
Benaguacil;39.5933;-0.5864;Spain;11369
Benahavis;36.5190;-5.0454;Spain;7829
Benalmadena;36.6000;-4.5167;Spain;70204
Benalup de Sidonia;36.3333;-5.8000;Spain;7020
Benavente;42.0031;-5.6742;Spain;17523
Benejuzar;38.0778;-0.8386;Spain;5453
Benetuser;39.4250;-0.3961;Spain;15430
Beniajan;37.9833;-1.0667;Spain;11233
Benicarlo;40.4167;0.4167;Spain;27658
Benicasim;40.0553;0.0642;Spain;18991
Benidorm;38.5342;-0.1314;Spain;69118
Beniel;38.0464;-1.0014;Spain;11508
Benifayo;39.2847;-0.4281;Spain;11967
Beniganim;38.9431;-0.4433;Spain;5742
Benisa;38.7145;0.0527;Spain;11462
Berango;43.3650;-2.9900;Spain;7271
Berga;42.1000;1.8456;Spain;16682
Bergondo;43.3167;-8.2333;Spain;6817
Berja;36.8453;-2.9469;Spain;12708
Bermeo;43.4200;-2.7264;Spain;16784
Berriozar;42.8361;-1.6714;Spain;10723
Bescano;41.9649;2.7370;Spain;5094
Betanzos;43.2792;-8.2106;Spain;13030
Betera;39.5922;-0.4625;Spain;25423
Bigastro;38.0631;-0.8956;Spain;6994
Bilbao;43.2569;-2.9236;Spain;346405
Binefar;41.8500;0.3000;Spain;9888
Binisalem;39.6831;2.8333;Spain;8895
Blanca;38.1792;-1.3761;Spain;6608
Blanes;41.6740;2.7921;Spain;40274
Boadilla del Monte;40.4069;-3.8750;Spain;59052
Boiro;42.6500;-8.9000;Spain;18955
Bolanos de Calatrava;38.8831;-3.7167;Spain;11992
Bollullos de la Mitacion;37.3333;-6.1333;Spain;11099
Bollullos par del Condado;37.3358;-6.5364;Spain;14392
Bonares;37.3167;-6.6667;Spain;6075
Borja;41.8333;-1.5333;Spain;5037
Bormujos;37.3667;-6.0667;Spain;22390
Bornos;36.8167;-5.7333;Spain;7655
Borriol;40.0422;-0.0714;Spain;5552
Brena Alta;28.6333;-17.7667;Spain;7196
Brena Baja;28.6167;-17.7667;Spain;5866
Brenes;37.5500;-5.8667;Spain;12581
Brion;42.8670;-8.6780;Spain;7957
Briviesca;42.5500;-3.3167;Spain;6465
Brunete;40.4000;-3.9936;Spain;10726
Bueu;42.3167;-8.7833;Spain;11987
Bujalance;37.9000;-4.3833;Spain;7316
Bullas;38.0497;-1.6706;Spain;11619
Bunol;39.4194;-0.7906;Spain;9438
Bunola;39.6967;2.6997;Spain;7037
Burela de Cabo;43.6500;-7.4000;Spain;9428
Burgos;42.3408;-3.6997;Spain;174051
Burguillos;37.5858;-5.9673;Spain;6902
Burjasot;39.5064;-0.4067;Spain;38712
Burriana;39.8894;-0.0925;Spain;34903
Cabanaquinta;43.1000;-5.5833;Spain;10346
Cabanillas del Campo;40.6383;-3.2353;Spain;10844
Cabezon de la Sal;43.3075;-4.2325;Spain;8273
Cabra;37.4667;-4.4333;Spain;20245
Cabrils;41.5283;2.3692;Spain;7567
Caceres;39.4833;-6.3667;Spain;95418
Cadiz;36.5350;-6.2975;Spain;114244
Cajar;37.1333;-3.5667;Spain;5262
Calafell;41.2004;1.5693;Spain;28463
Calahorra;42.3000;-1.9667;Spain;24579
Calamonte;38.8900;-6.3850;Spain;6152
Calasparra;38.2306;-1.7000;Spain;10133
Calatayud;41.3500;-1.6333;Spain;19870
Caldas de Malavella;41.8387;2.8089;Spain;8051
Caldas de Montbuy;41.6328;2.1675;Spain;17797
Caldas de Reyes;42.6028;-8.6383;Spain;9788
Calella;41.6169;2.6642;Spain;19236
Callosa de Ensarria;38.6514;-0.1228;Spain;7589
Callosa de Segura;38.1225;-0.8797;Spain;19273
Calpe;38.6450;0.0442;Spain;23530
Calvia;39.5657;2.5062;Spain;51567
Camarinas;43.1300;-9.1850;Spain;5224
Camarma de Esteruelas;40.5489;-3.3786;Spain;7555
Camas;37.4020;-6.0332;Spain;27490
Cambados;42.5000;-8.8000;Spain;13673
Cambre;43.2830;-8.3330;Spain;24616
Cambrils;41.0761;1.0483;Spain;35064
Campa;43.3728;-2.9492;Spain;5034
Campillos;37.0500;-4.8500;Spain;8301
Campo Real;40.3333;-3.3833;Spain;6416
Campo de Criptana;39.4000;-3.1167;Spain;13229
Campos del Puerto;39.4306;3.0194;Spain;11425
Canals;38.9611;-0.5850;Spain;13257
Candas;43.5486;-5.7897;Spain;7193
Candelaria;28.3547;-16.3710;Spain;28463
Candeleda;40.1558;-5.2408;Spain;5049
Canet de Berenguer;39.6794;-0.2206;Spain;6812
Canet de Mar;41.5911;2.5828;Spain;14810
Cangas;42.2642;-8.7819;Spain;26708
Cangas de Narcea;43.1714;-6.5389;Spain;11966
Canovellas;41.6176;2.2814;Spain;16872
Canteras;37.6122;-1.0438;Spain;10167
Cantillana;37.6000;-5.8167;Spain;10755
Capdepera;39.7000;3.4333;Spain;12003
Capellades;41.5319;1.6867;Spain;5314
Carbajosa de la Sagrada;40.9331;-5.6514;Spain;7368
Carballo;43.2167;-8.6833;Spain;31414
Carboneras;36.9992;-1.8922;Spain;8183
Carcagente;39.1222;-0.4489;Spain;20494
Cardedeu;41.6406;2.3594;Spain;18609
Carlet;39.2264;-0.5211;Spain;15851
Carmona;37.4667;-5.6333;Spain;29123
Carral;43.2296;-8.3560;Spain;6574
Carranque;40.1708;-3.8969;Spain;5022
Cartagena;37.6000;-0.9819;Spain;216365
Cartama;36.7114;-4.6306;Spain;27436
Cartaya;37.2833;-7.1500;Spain;20314
Casares;36.4444;-5.2728;Spain;7342
Casariche;37.2833;-4.7500;Spain;5384
Casarrubios del Monte;40.1833;-4.0333;Spain;6177
Caspe;41.2333;-0.0333;Spain;10183
Cassa de la Selva;41.8893;2.8742;Spain;10505
Castalla;38.5967;-0.6708;Spain;10752
Castellbisbal;41.4767;1.9822;Spain;12610
Castelldefels;41.2800;1.9767;Spain;67226
Castello de Ampurias;42.2582;3.0747;Spain;11154
Castellon de la Plana;39.9831;-0.0331;Spain;172589
Castilblanco de los Arroyos;37.6750;-5.9889;Spain;5059
Castilleja de la Cuesta;37.3833;-6.0500;Spain;17366
Castro de Rey;43.2081;-7.3986;Spain;5110
Castro del Rio;37.6833;-4.4667;Spain;7740
Castro-Urdiales;43.3844;-3.2150;Spain;32975
Castuera;38.7231;-5.5444;Spain;5708
Catarroja;39.4028;-0.4044;Spain;28509
Catral;38.1594;-0.8050;Spain;8880
Caudete;38.7044;-0.9881;Spain;10077
Cazorla;37.9000;-3.0000;Spain;7248
Cedeira;43.6500;-8.0500;Spain;6650
Cee;42.9500;-9.1667;Spain;7568
Cehegin;38.0925;-1.7989;Spain;14798
Celanova;42.1519;-7.9575;Spain;5652
Celra;42.0247;2.8789;Spain;5606
Cenes de la Vega;37.1500;-3.5333;Spain;8181
Centellas;41.7994;2.2217;Spain;7595
Cercedilla;40.7411;-4.0569;Spain;7359
Cervello;41.3962;1.9589;Spain;9233
Cervera;41.6657;1.2710;Spain;9328
Ceuti;38.0789;-1.2722;Spain;12199
Chantada;42.6167;-7.7667;Spain;8134
Chauchina;37.2000;-3.7667;Spain;5624
Cheste;39.4797;-0.6844;Spain;8871
Chiclana de la Frontera;36.4167;-6.1500;Spain;86306
Chinchon;40.1394;-3.4264;Spain;5506
Chipiona;36.7333;-6.4333;Spain;19368
Chiva;39.4714;-0.7197;Spain;15769
Churriana de la Vega;37.1500;-3.6500;Spain;15741
Ciempozuelos;40.1592;-3.6183;Spain;25083
Cieza;38.2392;-1.4189;Spain;35301
Cigales;41.7581;-4.6997;Spain;5299
Cintruenigo;42.0800;-1.8050;Spain;8051
Cisterniga;41.6167;-4.6833;Spain;9109
Ciudad Real;38.9833;-3.9167;Spain;75104
Ciudad de Ceuta;35.8867;-5.3000;Spain;83517
Ciudad de Melilla;35.2825;-2.9475;Spain;86261
Ciudad-Rodrigo;40.5969;-6.5392;Spain;12065
Cobena;40.5669;-3.5069;Spain;7444
Cocentaina;38.7450;-0.4406;Spain;11451
Coin;36.6667;-4.7500;Spain;23375
Colindres;43.3967;-3.4483;Spain;8504
Collado Mediano;40.6939;-4.0231;Spain;7348
Collado-Villalba;40.6333;-4.0083;Spain;63825
Colmenar Viejo;40.6589;-3.7658;Spain;52480
Colmenar de Oreja;40.1092;-3.3869;Spain;8303
Colmenarejo;40.5608;-4.0169;Spain;9376
Conil de la Frontera;36.2667;-6.0833;Spain;23182
Constanti;41.1532;1.2143;Spain;6724
Constantina;37.8667;-5.6167;Spain;5864
Consuegra;39.4619;-3.6064;Spain;9942
Corbera de Llobregat;41.4169;1.9314;Spain;15017
Cordoba;37.8845;-4.7796;Spain;322071
Corella;42.1147;-1.7867;Spain;8220
Coria del Rio;37.2833;-6.0500;Spain;30774
Coristanco;43.2000;-8.7500;Spain;5878
Corral de Almaguer;39.7594;-3.1650;Spain;5068
Cox;38.1394;-0.8847;Spain;7427
Crevillente;38.2486;-0.8089;Spain;29717
Cuarte de Huerva;41.5833;-0.9167;Spain;13773
Cubellas;41.2100;1.6736;Spain;16051
Cuellar;41.4009;-4.3136;Spain;9620
Cuenca;40.0667;-2.1500;Spain;53988
Cuevas del Almanzora;37.3000;-1.8667;Spain;14623
Cullar-Vega;37.1531;-3.6706;Spain;7719
Culleredo;43.2883;-8.3894;Spain;30758
Cunit;41.1976;1.6345;Spain;14081
Daganzo de Arriba;40.5433;-3.4572;Spain;10520
Daimiel;39.0833;-3.6167;Spain;17771
Deba;43.2955;-2.3538;Spain;5441
Denia;38.8444;0.1111;Spain;42953
Derio;43.2917;-2.8858;Spain;6780
Dolores;38.1389;-0.7700;Spain;7620
Don Benito;38.9545;-5.8617;Spain;37275
Donostia;43.3200;-1.9800;Spain;188102
Dos Hermanas;37.2836;-5.9222;Spain;136250
Dosrius;41.5942;2.4072;Spain;5685
Durango;43.1689;-2.6300;Spain;29935
Durcal;36.9833;-3.5667;Spain;7168
Ecija;37.5333;-5.0833;Spain;39838
Ejea de los Caballeros;42.1292;-1.1372;Spain;17036
El Alamo;40.2306;-3.9944;Spain;9908
El Arahal;37.2667;-5.5500;Spain;19497
El Astillero;43.4017;-3.8194;Spain;18116
El Corrillo;43.2142;-3.1311;Spain;8416
El Ejido;36.7831;-2.8167;Spain;84005
El Escorial;40.5817;-4.1258;Spain;16594
El Espinar;40.7186;-4.2478;Spain;9476
El Molar;40.7336;-3.5814;Spain;9291
El Paso;28.6513;-17.8806;Spain;7745
El Prat de Llobregat;41.3246;2.0953;Spain;65532
El Puerto de Santa Maria;36.6000;-6.2167;Spain;89060
El Viso de San Juan;40.1500;-3.9167;Spain;5255
El Viso del Alcor;37.3833;-5.7167;Spain;19251
Elche;38.2669;-0.6983;Spain;234205
Elda;38.4789;-0.7967;Spain;52551
Elgoibar;43.2142;-2.4169;Spain;11464
Elorrio;43.1306;-2.5428;Spain;7383
Entrambasaguas;43.3778;-3.6767;Spain;5357
Erandio;43.3047;-2.9731;Spain;24489
Ermua;43.1875;-2.5008;Spain;15791
Esparraguera;41.5381;1.8692;Spain;22358
Espartinas;37.3833;-6.1167;Spain;16048
Esplugas de Llobregat;41.3767;2.0858;Spain;46777
Esporlas;39.6662;2.5799;Spain;5134
Esquivias;40.1000;-3.7667;Spain;5747
Estepa;37.2917;-4.8792;Spain;12459
Estepona;36.4264;-5.1472;Spain;71925
Felanitx;39.4692;3.1481;Spain;18164
Fene;43.4667;-8.1667;Spain;12832
Fernan-Nunez;37.6667;-4.7167;Spain;9667
Ferrol;43.4844;-8.2328;Spain;64785
Figueras;42.2667;2.9650;Spain;47043
Finestrat;38.5669;-0.2125;Spain;7402
Foyos;39.5386;-0.3567;Spain;7502
Foz;43.5694;-7.2583;Spain;10078
Fraga;41.5200;0.3500;Spain;15250
Fuengirola;36.5417;-4.6250;Spain;82585
Fuenlabrada;40.2833;-3.8000;Spain;192233
Fuensalida;40.0500;-4.2000;Spain;11785
Fuente Palmera;37.7000;-5.1000;Spain;9803
Fuente del Maestre;38.5289;-6.4500;Spain;6704
Fuente el Saz;40.6361;-3.5111;Spain;6883
Fuente-Alamo de Murcia;37.7394;-1.1881;Spain;17225
Fuentes de Andalucia;37.4667;-5.3333;Spain;7160
Galapagar;40.5764;-4.0019;Spain;34712
Galdacano;43.2306;-2.8458;Spain;29404
Gandia;38.9667;-0.1833;Spain;75970
Garrucha;37.1833;-1.8167;Spain;9875
Gata de Gorgos;38.7747;0.0853;Spain;6223
Gava;41.3072;2.0039;Spain;46931
Gelida;41.4409;1.8647;Spain;7723
Gelves;37.3333;-6.0167;Spain;10295
Gerena;37.5170;-6.1500;Spain;7740
Getafe;40.3047;-3.7311;Spain;183095
Gibraleon;37.3753;-6.9694;Spain;12810
Gijon;43.5333;-5.7000;Spain;268896
Gines;37.3875;-6.0781;Spain;13529
Girona;41.9833;2.8167;Spain;101932
Godella;39.5200;-0.4114;Spain;13027
Gojar;37.1000;-3.6000;Spain;5993
Gondomar;42.1111;-8.7611;Spain;14920
Gorliz-Elexalde;43.4167;-2.9333;Spain;6022
Grado;43.3881;-6.0736;Spain;9644
Granada;37.1781;-3.6008;Spain;231775
Granadilla de Abona;28.1167;-16.5833;Spain;51850
Granollers;41.6083;2.2889;Spain;62475
Grinon;40.2167;-3.8500;Spain;10467
Guadalajara;40.6337;-3.1674;Spain;87064
Guadalix de la Sierra;40.7833;-3.6833;Spain;6594
Guadarrama;40.6728;-4.0889;Spain;16747
Guadasuar;39.1833;-0.4781;Spain;5938
Guadix;37.3000;-3.1333;Spain;18462
Gualchos;36.7500;-3.3833;Spain;5287
Guardamar del Segura;38.0897;-0.6550;Spain;15983
Guardo;42.7833;-4.8333;Spain;5786
Guarena;38.8500;-6.0833;Spain;6812
Guenes;43.2139;-3.0942;Spain;6699
Guernica y Luno;43.3167;-2.6667;Spain;17093
Guia de Isora;28.2110;-16.7784;Spain;21827
Guijuelo;40.5575;-5.6714;Spain;5550
Guillena;37.5333;-6.0500;Spain;13054
Guimar;28.3150;-16.4100;Spain;21000
Guisona;41.7847;1.2880;Spain;7291
Guitiriz;43.1820;-7.8954;Spain;5455
Hellin;38.5167;-1.6833;Spain;30427
Herencia;39.3500;-3.3667;Spain;8510
Hernani;43.2667;-1.9667;Spain;20362
Herrera;37.3667;-4.8333;Spain;6504
Hinojosa del Duque;38.5000;-5.1333;Spain;6684
Hoyo de Manzanares;40.6333;-3.8833;Spain;8680
Huelma;37.6500;-3.4500;Spain;5682
Huelva;37.2500;-6.9500;Spain;142538
Huercal de Almeria;36.8833;-2.4333;Spain;17974
Huercal-Overa;37.3833;-1.9333;Spain;19744
Huesca;42.1333;-0.4167;Spain;53429
Huescar;37.8000;-2.5333;Spain;7236
Huetor Vega;37.1500;-3.5667;Spain;12120
Huetor-Tajar;37.1947;-4.0464;Spain;10514
Humanes de Madrid;40.2539;-3.8278;Spain;19736
Ibi;38.6272;-0.5753;Spain;23652
Ibiza;38.9089;1.4328;Spain;50643
Icod de los Vinos;28.3500;-16.7000;Spain;23310
Igualada;41.5814;1.6208;Spain;40875
Illescas;40.1167;-3.8333;Spain;30229
Inca;39.7167;2.9167;Spain;33726
Infiesto;43.3500;-5.3500;Spain;6921
Ingenio;27.9214;-15.4324;Spain;31887
Irun;43.3378;-1.7888;Spain;62933
Isla-Cristina;37.1992;-7.3214;Spain;21516
Iznalloz;37.3925;-3.5225;Spain;5094
Jaca;42.5500;-0.5500;Spain;13344
Jaen;37.7667;-3.7711;Spain;111932
Jaraiz de la Vera;40.0603;-5.7550;Spain;6499
Jerez de la Frontera;36.6817;-6.1378;Spain;212801
Jerez de los Caballeros;38.3203;-6.7714;Spain;9171
Jimena de la Frontera;36.4333;-5.4500;Spain;6665
Jodar;37.8333;-3.3500;Spain;11583
Jumilla;38.4792;-1.3250;Spain;26234
La Algaba;37.4500;-6.0000;Spain;16484
La Almunia de Dona Godina;41.4772;-1.3761;Spain;7983
La Ametlla de Mar;40.8839;0.8025;Spain;7131
La Baneza;42.2975;-5.9017;Spain;10068
La Campana;37.5681;-5.4278;Spain;5228
La Canonja;41.1191;1.1830;Spain;5933
La Carlota;37.6667;-4.9333;Spain;14228
La Carolina;38.2667;-3.6167;Spain;15048
La Cenia;40.6336;0.2853;Spain;5530
La Corredoria;43.3853;-5.8208;Spain;19191
La Eliana;39.5661;-0.5281;Spain;18302
La Escala;42.1136;3.1350;Spain;10497
La Garriga;41.6804;2.2833;Spain;16733
La Guancha;28.3738;-16.6516;Spain;5553
La Guardia de Jaen;37.7419;-3.6925;Spain;5082
La Laguna;28.4853;-16.3167;Spain;158010
La Linea de la Concepcion;36.1611;-5.3486;Spain;63365
La Llagosta;41.5156;2.1928;Spain;13259
La Matanza de Acentejo;28.4403;-16.4389;Spain;9114
La Muela;41.5792;-1.1167;Spain;6125
La Mujer;36.7523;-2.6838;Spain;9086
La Nucia;38.6172;-0.1231;Spain;18108
La Oliva;28.6167;-13.9333;Spain;27768
La Orotava;28.3667;-16.5167;Spain;42219
La Palma;37.6897;-0.9632;Spain;5768
La Palma del Condado;37.3842;-6.5517;Spain;10787
La Puebla de Almoradiel;39.6000;-3.1000;Spain;5041
La Puebla de Cazalla;37.2222;-5.3125;Spain;10896
La Puebla de Montalban;39.8722;-4.3589;Spain;7841
La Puebla del Rio;37.2667;-6.0500;Spain;11873
La Rambla;37.6000;-4.7333;Spain;7515
La Rinconada;37.4833;-5.9667;Spain;39204
La Roda;39.2070;-2.1604;Spain;15401
La Selva;41.2155;1.1373;Spain;5694
La Solana;38.9414;-3.2394;Spain;15357
La Union;37.6192;-0.8756;Spain;20536
La Victoria de Acentejo;28.4348;-16.4682;Spain;9161
Laguna de Duero;41.5833;-4.7167;Spain;22633
Lalin;42.6500;-8.1167;Spain;20199
Lardero;42.4261;-2.4614;Spain;11042
Laredo;43.4144;-3.4100;Spain;10996
Las Cabezas de San Juan;36.9817;-5.9406;Spain;16335
Las Navas del Marques;40.6039;-4.3278;Spain;5231
Las Palmas;28.1272;-15.4314;Spain;378675
Las Pedroneras;39.4500;-2.6667;Spain;6638
Las Rozas de Madrid;40.4917;-3.8733;Spain;94862
Las Torres de Cotillas;38.0264;-1.2436;Spain;21837
Lazcano;43.0378;-2.1872;Spain;6007
Lebrija;36.9194;-6.0781;Spain;27616
Leganes;40.3281;-3.7644;Spain;187762
Legazpia;43.0550;-2.3350;Spain;8367
Lekeitio;43.3622;-2.4961;Spain;7271
Leon;42.6056;-5.5700;Spain;122051
Lepe;37.2542;-7.2033;Spain;28293
Lezo;43.3167;-1.9000;Spain;6062
Librilla;37.8831;-1.3500;Spain;5351
Linares;38.0833;-3.6333;Spain;56525
Liria;39.6258;-0.5961;Spain;23648
Llagostera;41.8292;2.8933;Spain;8851
Llanera;43.4667;-5.9333;Spain;13790
Llanes;43.4214;-4.7564;Spain;13611
Lleida;41.6167;0.6333;Spain;140080
Llerena;38.2333;-6.0167;Spain;5697
Llissa de Vall;41.5936;2.2431;Spain;6580
Lloret de Mar;41.7000;2.8333;Spain;38402
Lloseta;39.7179;2.8667;Spain;6250
Lluchmayor;39.4900;2.8915;Spain;38224
Loeches;40.3833;-3.4000;Spain;8860
Logrono;42.4650;-2.4456;Spain;150808
Loja;37.1667;-4.1500;Spain;20465
Lora del Rio;37.6500;-5.5167;Spain;18578
Lorca;37.6798;-1.6944;Spain;96238
Lorqui;38.0817;-1.2550;Spain;7320
Los Alcazares;37.7436;-0.8497;Spain;16935
Los Barrios;36.1833;-5.4833;Spain;23983
Los Corrales de Buelna;43.2617;-4.0653;Spain;10703
Los Llanos de Aridane;28.6500;-17.9000;Spain;20648
Los Montesinos;38.0281;-0.7419;Spain;5123
Los Palacios y Villafranca;37.1625;-5.9242;Spain;38678
Los Santos de Maimona;38.4489;-6.3839;Spain;8064
Los Villares;37.6833;-3.8167;Spain;6106
Los Yebenes;39.5667;-3.8833;Spain;5796
Luanco;43.6100;-5.7900;Spain;10412
Lucena;37.4000;-4.4833;Spain;42712
Lugo;43.0167;-7.5500;Spain;97613
Lumbreras;37.5633;-1.8072;Spain;16060
Macael;37.3333;-2.3000;Spain;5449
Madrid;40.4167;-3.7167;Spain;6006000
Madridejos;39.4667;-3.5333;Spain;10230
Mahon;39.8894;4.2642;Spain;29578
Mairena del Alcor;37.3667;-5.7333;Spain;23893
Mairena del Aljarafe;37.3333;-6.0667;Spain;46895
Majadahonda;40.4728;-3.8722;Spain;72034
Malaga;36.7194;-4.4200;Spain;577405
Malagon;39.1833;-3.8667;Spain;7842
Malgrat de Mar;41.6456;2.7428;Spain;18950
Malpica;43.3167;-8.8000;Spain;5332
Manacor;39.5700;3.2089;Spain;44809
Mancha Real;37.7864;-3.6125;Spain;11315
Manilva;36.3833;-5.2500;Spain;16849
Manises;39.4833;-0.4500;Spain;31287
Manlleu;42.0000;2.2836;Spain;20804
Manresa;41.7264;1.8292;Spain;78192
Manzanares;38.9964;-3.3731;Spain;17845
Manzanares el Real;40.7272;-3.8611;Spain;9202
Maracena;37.2000;-3.6333;Spain;22358
Marbella;36.5167;-4.8833;Spain;147958
Marchamalo;40.6706;-3.2006;Spain;7889
Marchena;37.3333;-5.4167;Spain;19317
Maria de Huerva;41.5333;-1.0000;Spain;6021
Marin;42.3933;-8.7000;Spain;24248
Marmolejo;38.0500;-4.1667;Spain;6726
Marquina-Jemein;43.2689;-2.4964;Spain;5072
Marratxi;39.6421;2.7527;Spain;38357
Martorell;41.4744;1.9305;Spain;28667
Martos;37.7167;-3.9667;Spain;24271
Masamagrell;39.5703;-0.3300;Spain;16132
Masanasa;39.4083;-0.3989;Spain;9845
Masquefa;41.5036;1.8136;Spain;9623
Massanet de la Selva;41.7340;2.6730;Spain;7349
Matadepera;41.6036;2.0244;Spain;9672
Mataro;41.5333;2.4500;Spain;129120
Mazarron;37.5983;-1.3139;Spain;32988
Meano;42.4500;-8.7833;Spain;5314
Meco;40.5539;-3.3261;Spain;14903
Medina Sidonia;36.4667;-5.9167;Spain;11813
Medina de Pomar;42.9333;-3.4833;Spain;5834
Medina del Campo;41.3000;-4.9167;Spain;20271
Mejorada del Campo;40.3967;-3.3858;Spain;23737
Meliana;39.5272;-0.3492;Spain;10926
Membrilla;38.9667;-3.3500;Spain;5927
Mengibar;37.9683;-3.8089;Spain;9973
Mentrida;40.2333;-4.1833;Spain;5662
Merida;38.9000;-6.3333;Spain;59424
Miajadas;39.1500;-6.0667;Spain;9503
Miengo;43.4281;-3.9911;Spain;5059
Mieres;43.2508;-5.7767;Spain;37026
Miguelturra;38.9667;-3.9500;Spain;15658
Mijas;36.6000;-4.6333;Spain;86744
Miraflores de la Sierra;40.8114;-3.7686;Spain;6585
Miranda de Ebro;42.6833;-2.9333;Spain;35528
Mislata;39.4750;-0.4156;Spain;44320
Moana;42.2833;-8.7500;Spain;19496
Mocejon;39.9167;-3.9000;Spain;5009
Moguer;37.2747;-6.8386;Spain;22061
Mojacar;37.1403;-1.8514;Spain;7257
Molina de Segura;38.0548;-1.2131;Spain;73498
Molins de Rey;41.4139;2.0158;Spain;26104
Mollerusa;41.6317;0.8961;Spain;14545
Mollet;41.5356;2.2107;Spain;51151
Mollina;37.1231;-4.6561;Spain;5341
Monachil;37.1319;-3.5389;Spain;8137
Moncada;41.4867;2.1879;Spain;36794
Moncada;39.5333;-0.3833;Spain;21875
Moncofar;39.8025;-0.1339;Spain;6958
Monforte de Lemos;42.5164;-7.5161;Spain;18242
Monforte del Cid;38.3792;-0.7303;Spain;8500
Mongat;41.4667;2.2790;Spain;12260
Monovar;38.4369;-0.8381;Spain;12188
Monserrat;39.3575;-0.6031;Spain;8655
Montblanch;41.3764;1.1639;Spain;7433
Montefrio;37.3211;-4.0111;Spain;5336
Montehermoso;40.0833;-6.3333;Spain;5680
Montellano;36.9833;-5.5667;Spain;7014
Montijo;38.9100;-6.6175;Spain;15483
Montilla;37.5833;-4.6333;Spain;22633
Montmelo;41.5547;2.2500;Spain;8798
Montornes del Valles;41.5444;2.2670;Spain;16804
Montoro;38.0167;-4.3833;Spain;9231
Monzon;41.9100;0.1900;Spain;17362
Mora;39.6840;-3.7770;Spain;9781
Moral de Calatrava;38.8831;-3.7167;Spain;5211
Moraleja;40.0667;-6.6500;Spain;6685
Moraleja de Enmedio;40.2667;-3.8500;Spain;5294
Moralzarzal;40.6750;-3.9694;Spain;13573
Morata de Tajuna;40.2294;-3.4364;Spain;7924
Moratalla;38.1864;-1.8906;Spain;7797
Moron de la Frontera;37.1222;-5.4517;Spain;27582
Mostoles;40.3333;-3.8667;Spain;209639
Mota del Cuervo;39.5003;-2.8682;Spain;6035
Motilla del Palancar;39.5667;-1.8167;Spain;5964
Motril;36.7500;-3.5167;Spain;58545
Moya;41.8131;2.0971;Spain;6474
Muchamiel;38.4136;-0.4456;Spain;25679
Mugardos;43.4544;-8.2358;Spain;5226
Mula;38.0419;-1.4906;Spain;17074
Munguia;43.3547;-2.8472;Spain;17701
Murcia;37.9861;-1.1303;Spain;460349
Muro del Alcoy;38.7797;-0.4361;Spain;9326
Museros;39.5658;-0.3411;Spain;6618
Mutriku;43.3072;-2.3850;Spain;5284
Najera;42.4167;-2.7333;Spain;8060
Naquera;39.6589;-0.4263;Spain;7301
Naron;43.5500;-8.1500;Spain;38913
Nava;43.3500;-5.5167;Spain;5264
Navalcarnero;40.2847;-4.0136;Spain;30695
Navalmoral de la Mata;39.8983;-5.5403;Spain;17010
Navarcles;41.7532;1.9034;Spain;6068
Navas;41.8997;1.8786;Spain;5973
Navia;43.5333;-6.7167;Spain;8302
Nazaret;39.4481;-0.3335;Spain;6117
Neda;43.5000;-8.1167;Spain;5032
Negreira;42.9110;-8.7350;Spain;6775
Nerja;36.7469;-3.8790;Spain;21018
Nerva;37.6833;-6.5333;Spain;5127
Nigran;42.1419;-8.8056;Spain;18005
